,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力
0,2021年11月23日10时30分00秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.10615742206573486,4.847594261169434,5.288285255432129,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.141388416290283,6.7572526931762695,7.051046371459961,5.8758721351623535,6.904149532318115,5.141388416290283,9.988982200622559,6.316562652587891,-79.9926528930664,0.009181000292301178,2.218141794204712,7.3962554931640625,6.522217750549316
1,2021年11月23日10时30分20秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.10615742206573486,4.847594261169434,5.58207893371582,15.462573051452637,13.72199821472168,0.00018400000408291817,0.00018400000408291817,4.847594261169434,7.051046371459961,7.051046371459961,5.58207893371582,6.610355854034424,4.847594261169434,9.988982200622559,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2205898761749268,7.1685638427734375,6.522217750549316
2,2021年11月23日10时30分40秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.105765700340271,4.847594261169434,5.58207893371582,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.288285255432129,6.7572526931762695,7.051046371459961,5.8758721351623535,6.610355854034424,5.141388416290283,9.988982200622559,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2230384349823,7.1685638427734375,6.522217750549316
3,2021年11月23日10时31分00秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,5.141388416290283,0.10615742206573486,4.847594261169434,5.58207893371582,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.141388416290283,6.610355854034424,7.3448405265808105,5.8758721351623535,6.904149532318115,5.141388416290283,9.695188522338867,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2230384349823,7.2444610595703125,6.522217750549316
4,2021年11月23日10时31分20秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.10615742206573486,4.847594261169434,5.58207893371582,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.141388416290283,6.7572526931762695,7.3448405265808105,5.8758721351623535,6.610355854034424,5.141388416290283,9.988982200622559,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2242624759674072,7.1685638427734375,6.522217750549316
5,2021年11月23日10时31分40秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.10615742206573486,4.847594261169434,5.58207893371582,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.141388416290283,6.7572526931762695,7.3448405265808105,5.58207893371582,6.610355854034424,5.141388416290283,9.988982200622559,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2242624759674072,7.1685638427734375,6.522217750549316
6,2021年11月23日10时32分00秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.10615742206573486,4.847594261169434,5.288285255432129,15.481698989868164,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.288285255432129,6.7572526931762695,7.3448405265808105,5.8758721351623535,6.610355854034424,5.141388416290283,9.54829216003418,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2242624759674072,7.3962554931640625,6.522217750549316
7,2021年11月23日10时32分20秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,5.141388416290283,0.105765700340271,4.847594261169434,5.288285255432129,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.141388416290283,6.7572526931762695,7.3448405265808105,5.8758721351623535,6.610355854034424,5.141388416290283,9.695188522338867,6.316562652587891,-79.9926528930664,0.009181000292301178,2.2242624759674072,7.3962554931640625,6.522217750549316
8,2021年11月23日10时32分40秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.847594261169434,0.10615742206573486,4.847594261169434,5.58207893371582,15.462573051452637,13.760252952575684,0.00018400000408291817,0.00018400000408291817,5.141388416290283,6.7572526931762695,7.3448405265808105,5.8758721351623535,6.610355854034424,5.141388416290283,9.988982200622559,6.610355854034424,-79.9926528930664,0.009181000292301178,2.2242624759674072,7.2444610595703125,6.522217750549316
9,2021年11月23日10时33分00秒,0.009181000292301178,0.2754319906234741,0.004124999977648258,0.0,0.0,4.553800582885742,0.105765700340271,4.847594261169434,5.58207893371582,15.462573051452637,13.72199821472168,0.00018400000408291817,0.00018400000408291817,4.847594261169434,6.7572526931762695,7.051046371459961,5.8758721351623535,6.610355854034424,5.141388416290283,9.54829216003418,6.610355854034424,-79.9926528930664,0.009181000292301178,2.2242624759674072,7.5480499267578125,6.522217750549316
